"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
59975|True|True|False|False
59976|False|False|False|False
59977|True|False|False|False
59978|False|False|False|False
59979|False|False|False|False
59980|False|False|False|False
59981|False|False|False|False
59982|False|False|False|False
59983|False|False|False|False
59984|False|False|False|False
59985|False|False|False|False
59986|False|False|False|False
59987|False|False|False|False
59988|False|False|False|False
59989|False|False|False|False
59990|False|False|False|False
59991|True|False|False|False
59992|True|False|False|False
59993|False|False|False|False
59994|False|False|False|False
59995|False|False|False|False
59996|False|False|False|False
59997|False|False|False|False
59998|False|False|False|False
59999|False|False|False|False
60000|True|False|False|False
60001|True|False|False|False
60002|False|False|False|False
60003|False|False|False|False
60004|False|False|False|False
60005|False|False|False|False
60006|False|False|False|False
60007|True|False|False|False
60008|True|False|False|False
60009|True|False|False|False
60010|True|False|False|False
60011|False|False|False|False
60012|False|False|False|False
60013|False|False|False|False
60014|True|False|False|False
60015|False|False|False|False
60016|True|True|False|False
60017|True|True|False|False
60018|True|True|False|False
60019|False|False|False|False
60020|False|False|False|False
60021|False|False|False|False
60022|False|False|False|False
60023|False|False|False|True
60024|False|True|True|True
60025|False|False|True|False
60026|False|False|False|True
60027|True|True|False|True
60028|False|True|True|True
60029|False|True|True|True
60030|False|True|False|True
60031|True|False|False|False
60032|False|True|True|True
60033|False|False|False|True
60034|False|True|False|False
60035|False|False|False|True
60036|False|False|False|True
60037|True|False|False|False
60038|False|True|False|False
60039|True|True|False|False
60040|True|True|False|True
60041|False|True|False|False
60042|True|True|False|False
60043|True|False|False|False
60044|False|True|False|False
60045|False|False|False|False
60046|True|True|False|False
60047|False|False|False|False
60048|False|True|False|False
60049|False|False|False|False
60050|True|True|False|False
60051|True|False|False|False
60052|False|False|False|False
60053|False|False|False|False
60054|False|False|False|False
60055|False|False|False|False
60056|False|True|False|False
60057|True|False|False|False
60058|True|True|False|False
60059|False|False|False|False
60060|False|False|False|False
60061|False|True|False|False
60062|False|True|False|False
60063|False|True|False|False
60064|True|False|False|False
60065|True|False|False|False
60066|False|True|False|False
60067|False|True|False|False
60068|False|True|False|False
60069|False|True|False|False
60070|False|True|False|False
60071|False|True|False|False
60072|True|True|False|False
60073|False|False|False|False
60074|False|False|False|False
60075|False|False|False|False
60076|False|False|False|True
60077|False|False|False|False
60078|False|False|False|False
60079|False|True|False|False
60080|True|False|False|False
60081|True|True|False|False
60082|False|True|False|False
60083|False|False|True|False
60084|False|False|False|False
60085|False|False|False|False
60086|True|True|False|False
60087|False|True|False|True
60088|False|True|False|False
60089|False|True|False|False
60090|False|False|False|False
60091|True|True|False|False
60092|False|True|False|False
60093|True|True|False|False
60094|False|False|True|False
60095|False|True|False|False
60096|False|True|False|False
60097|False|True|False|False
60098|False|True|False|False
60099|False|False|False|False
60100|True|False|False|False
60101|False|True|False|False
60102|True|False|False|False
60103|True|False|False|False
60104|True|True|False|False
60105|False|True|False|False
60106|True|False|False|False
60107|False|False|False|False
60108|False|False|False|False
60109|True|True|False|False
60110|True|False|False|False
60111|True|False|False|False
60112|False|False|False|False
60113|False|False|False|False
60114|True|False|False|False
60115|False|False|False|False
60116|True|False|False|False
60117|True|False|False|False
60118|True|True|False|False
60119|False|False|False|False
60120|False|False|False|False
60121|False|False|False|False
60122|False|False|False|False
60123|False|False|False|False
60124|False|False|False|False
60125|False|True|False|False
60126|False|False|False|False
60127|False|True|False|False
60128|False|False|False|False
60129|False|False|True|False
60130|False|False|True|False
60131|False|False|True|False
60132|False|False|False|False
60133|False|False|False|False
60134|False|True|False|True
60135|False|True|False|False
60136|True|True|False|False
60137|True|True|False|False
60138|False|False|False|False
60139|False|False|False|False
60140|False|False|False|False
60141|False|False|False|False
60142|False|True|False|False
60143|False|False|False|False
60144|False|True|False|False
60145|False|False|False|False
60146|False|False|False|False
60147|True|True|False|False
60148|False|True|False|False
60149|False|True|False|False
60150|False|False|False|False
60151|False|True|False|False
60152|False|False|True|False
60153|False|False|False|False
60154|False|False|False|False
60155|True|True|False|False
60156|False|False|False|False
60157|False|True|False|False
60158|False|False|False|False
60159|True|False|False|False
60160|True|False|False|False
60161|False|False|False|False
60162|False|False|False|False
60163|False|False|False|False
60164|False|False|False|False
60165|False|False|False|False
60166|False|False|False|False
60167|False|False|False|False
60168|False|False|False|False
60169|False|False|False|False
60170|False|False|False|False
60171|False|False|False|False
60172|False|False|False|False
60173|False|False|False|False
60174|False|True|False|False
60175|False|False|False|False
60176|False|False|False|True
60177|False|True|False|False
60178|False|False|True|False
60179|False|False|True|False
60180|False|False|True|False
60181|False|False|False|False
60182|True|True|False|False
60183|True|False|False|False
60184|False|False|False|False
60185|False|True|False|False
60186|False|True|False|True
60187|True|True|False|False
60188|True|False|False|False
60189|False|False|False|False
60190|False|False|False|False
60191|False|False|False|True
60192|False|False|False|False
60193|False|False|False|False
60194|False|False|False|True
60195|False|False|False|False
60196|False|False|True|False
60197|True|True|False|False
60198|False|False|False|False
60199|False|False|False|False
60200|True|False|False|False
60201|False|False|False|False
60202|True|True|False|False
60203|False|False|False|False
60204|True|False|False|False
60205|False|False|False|False
60206|False|False|False|False
60207|False|False|False|False
60208|False|False|False|False
60209|False|True|True|True
60210|True|True|False|True
60211|False|True|False|True
60212|True|True|False|True
60213|False|True|False|True
60214|False|True|False|True
60215|False|True|False|True
60216|False|True|False|True
60217|False|True|False|True
60218|False|False|False|True
60219|True|True|False|True
60220|True|False|False|True
60221|False|True|False|True
60222|False|False|False|True
60223|False|False|False|True
60224|False|True|False|True
60225|False|True|False|True
60226|False|False|False|True
60227|False|False|False|True
60228|False|False|False|True
60229|False|False|False|True
60230|False|False|False|True
60231|False|False|True|True
60232|False|False|False|True
60233|False|True|True|True
60234|False|True|False|True
60235|False|True|False|True
60236|False|False|False|True
60237|False|False|True|True
60238|False|False|True|True
60239|False|False|True|True
60240|False|False|True|True
60241|False|False|False|True
60242|False|True|False|True
60243|False|False|False|True
60244|False|False|False|True
60245|False|False|False|True
60246|False|True|False|True
60247|True|True|False|True
60248|True|True|False|True
60249|False|False|False|True
60250|False|True|False|True
60251|False|True|False|True
60252|False|False|False|True
60253|False|True|False|True
60254|False|False|False|True
60255|False|True|True|True
60256|False|True|False|True
60257|False|False|False|True
60258|False|False|False|True
60259|False|True|False|True
60260|False|False|True|True
60261|False|True|False|True
60262|False|False|False|True
60263|False|False|False|True
60264|False|False|False|True
60265|False|False|True|True
60266|False|False|False|True
60267|False|True|False|True
60268|False|False|False|True
60269|False|False|False|True
60270|False|False|True|True
60271|False|True|True|True
60272|False|True|False|True
60273|False|True|False|True
60274|False|False|False|True
60275|False|False|False|True
60276|False|False|True|True
60277|False|True|False|True
60278|False|False|False|True
60279|False|True|False|True
60280|False|True|False|True
60281|False|False|False|True
60282|False|True|False|True
60283|False|True|False|True
60284|False|True|False|True
60285|False|True|False|True
60286|False|False|False|True
60287|True|True|False|True
60288|False|True|False|True
60289|False|False|False|False
60290|False|False|False|True
60291|False|False|False|False
60292|False|True|False|True
60293|False|False|False|True
60294|False|True|False|True
60295|False|False|False|True
60296|False|False|False|True
60297|False|False|False|True
60298|False|False|False|True
60299|False|True|False|True
60300|False|False|True|True
60301|False|False|False|True
60302|False|True|False|True
60303|False|True|False|True
60304|False|True|False|False
60305|False|True|False|True
60306|False|False|False|True
60307|False|True|False|True
60308|False|False|False|True
60309|False|False|False|False
60310|False|False|False|False
60311|False|False|False|True
60312|False|False|False|False
60313|False|True|False|True
60314|False|True|True|False
60315|False|False|False|False
60316|False|False|False|False
60317|False|True|False|False
60318|True|False|False|False
60319|False|False|False|False
60320|False|True|False|False
60321|False|False|False|False
60322|False|False|False|False
60323|True|True|False|False
60324|True|True|False|True
60325|True|False|False|False
60326|False|True|False|False
60327|False|False|False|False
60328|False|False|False|False
60329|False|False|False|False
60330|False|False|False|False
60331|False|True|False|False
60332|False|True|False|False
60333|True|True|False|True
60334|False|True|False|False
60335|False|False|False|False
60336|False|True|False|False
60337|False|True|False|False
60338|False|True|False|False
60339|False|True|False|False
60340|False|True|False|False
60341|False|True|False|False
60342|False|True|False|False
60343|True|False|False|False
60344|False|False|False|False
60345|False|True|False|False
60346|False|False|False|False
60347|False|True|False|False
60348|False|True|False|False
60349|True|True|False|False
60350|False|True|False|False
60351|False|True|False|False
60352|False|True|False|False
60353|False|True|False|False
60354|False|True|False|False
60355|True|False|False|False
60356|True|False|False|False
60357|True|False|False|False
60358|True|False|False|False
60359|False|False|False|False
60360|False|False|False|False
60361|True|False|False|False
60362|True|False|False|False
60363|False|False|False|False
60364|False|False|False|False
60365|False|False|False|False
60366|True|False|False|False
60367|False|True|False|False
60368|False|False|False|False
60369|True|False|False|False
60370|False|False|False|False
60371|False|False|False|False
60372|False|False|False|False
60373|True|False|False|False
60374|False|False|False|False
60375|False|False|False|False
60376|False|False|False|False
60377|True|False|False|False
60378|True|False|False|False
60379|False|False|False|False
60380|False|False|False|False
60381|False|False|False|False
60382|False|False|False|False
60383|False|False|False|False
60384|False|False|False|False
60385|False|False|False|False
60386|False|False|False|False
60387|False|False|False|False
60388|False|False|False|False
60389|False|True|False|False
60390|False|True|False|False
60391|False|True|False|False
60392|False|False|False|False
60393|False|False|False|False
60394|False|False|False|False
60395|True|True|False|True
60396|True|False|False|True
60397|False|True|False|True
60398|False|False|False|False
60399|False|False|False|True
60400|False|True|False|False
60401|False|False|False|True
60402|False|False|False|False
60403|False|False|False|False
60404|False|False|False|True
60405|True|False|False|True
60406|True|False|False|True
60407|True|True|False|False
60408|True|False|False|False
60409|False|True|False|True
60410|False|False|False|True
60411|False|False|False|True
60412|False|False|False|True
60413|False|True|False|False
60414|False|True|False|False
60415|False|False|False|True
60416|False|False|False|True
60417|False|False|False|False
60418|False|False|False|True
60419|False|False|False|True
60420|False|True|False|False
60421|False|False|False|False
60422|False|True|False|True
60423|False|False|False|True
60424|False|False|False|True
60425|False|True|False|True
60426|False|True|False|True
60427|False|False|False|True
60428|False|False|False|True
60429|False|False|False|True
60430|False|True|False|True
60431|False|False|False|True
60432|False|False|False|False
60433|False|False|False|False
60434|True|False|False|False
60435|True|False|False|True
60436|False|False|False|False
60437|True|True|False|False
60438|False|False|False|False
60439|False|False|False|False
60440|True|False|False|False
60441|False|False|False|False
60442|False|False|False|False
60443|False|False|False|False
60444|False|False|False|False
60445|False|True|False|False
60446|False|False|False|False
60447|True|False|False|False
60448|True|False|False|False
60449|True|False|False|False
60450|False|False|False|False
60451|False|False|False|False
60452|False|False|False|False
60453|True|False|False|False
60454|False|False|False|False
60455|False|False|False|False
60456|False|False|False|True
60457|False|False|True|True
60458|False|False|True|True
60459|False|False|True|False
60460|False|True|True|True
60461|True|True|False|True
60462|False|True|True|True
60463|True|True|False|True
60464|False|False|False|True
60465|False|True|True|True
60466|False|False|True|True
60467|False|True|False|True
60468|False|False|True|True
60469|False|True|True|True
60470|False|False|False|True
60471|False|True|False|True
60472|False|True|False|True
60473|True|True|False|True
60474|True|True|False|True
60475|False|False|False|False
60476|False|False|False|True
60477|False|False|False|True
60478|False|False|False|True
60479|False|True|False|True
60480|False|True|True|False
60481|False|False|False|False
60482|False|True|False|False
60483|False|True|True|False
60484|False|True|False|True
60485|False|False|False|True
60486|True|True|False|False
60487|False|False|False|True
60488|False|False|False|True
60489|False|True|False|True
60490|False|True|False|False
60491|False|True|False|False
60492|False|True|False|False
60493|False|True|False|True
60494|True|True|False|False
60495|True|False|False|False
60496|True|False|False|False
60497|False|False|False|False
60498|False|False|False|False
60499|False|False|False|False
60500|False|False|False|False
60501|True|True|False|False
60502|True|False|False|False
60503|True|True|False|False
60504|False|False|False|False
60505|False|False|False|False
60506|True|False|False|False
60507|True|False|False|False
60508|False|False|False|False
60509|True|True|False|False
60510|True|False|False|False
60511|False|False|False|True
60512|False|True|False|False
60513|False|True|False|False
60514|False|False|False|False
60515|True|False|False|False
60516|False|False|False|False
60517|False|False|False|True
60518|False|False|False|False
60519|True|True|False|False
60520|False|True|False|False
60521|False|True|False|False
60522|False|True|False|False
60523|False|False|False|False
60524|False|False|False|False
60525|False|True|False|False
60526|True|True|False|False
60527|False|False|False|False
60528|False|False|False|False
60529|False|False|False|True
60530|False|False|False|False
60531|False|False|False|False
60532|False|False|False|False
60533|False|False|False|False
60534|False|False|False|False
60535|False|False|False|False
60536|False|False|False|False
60537|False|False|False|False
60538|False|False|False|False
60539|False|False|False|False
60540|False|False|False|False
60541|False|True|False|False
60542|False|False|False|False
60543|False|False|False|False
60544|False|True|False|False
60545|False|False|False|False
60546|True|False|False|False
60547|False|False|False|False
60548|False|False|False|False
60549|False|True|False|False
60550|False|False|False|False
60551|False|False|False|False
60552|False|True|False|False
60553|True|False|False|True
60554|False|False|False|False
60555|False|True|False|False
60556|False|False|False|False
60557|True|False|False|False
60558|False|False|False|False
60559|False|False|False|False
60560|False|False|False|False
60561|False|True|False|False
60562|False|False|True|True
60563|True|True|False|True
60564|False|True|False|True
60565|False|True|False|True
60566|True|True|False|True
60567|False|False|False|False
60568|False|False|False|False
60569|True|True|True|False
60570|False|False|False|True
60571|False|False|False|False
60572|False|True|True|False
60573|True|True|False|False
60574|False|False|False|False
60575|False|False|False|False
60576|False|False|False|False
60577|False|False|False|False
60578|False|False|False|False
60579|False|False|False|False
60580|False|False|False|False
60581|True|False|False|False
60582|True|True|False|True
60583|False|False|False|True
60584|False|False|False|False
60585|False|False|False|False
60586|False|False|False|False
60587|False|True|True|False
60588|False|False|True|False
60589|False|False|False|False
60590|False|False|True|True
60591|False|False|True|False
60592|False|False|True|False
60593|False|False|False|False
60594|False|False|False|True
60595|False|False|False|True
60596|False|False|False|True
60597|True|False|False|True
60598|True|True|False|True
60599|False|False|False|False
60600|True|True|False|False
60601|False|False|False|False
60602|False|True|False|False
60603|False|False|False|False
60604|False|False|False|False
60605|False|False|False|False
60606|False|False|True|False
60607|False|True|False|False
60608|True|True|True|False
60609|True|True|False|False
60610|False|True|False|False
60611|False|True|False|False
60612|False|True|False|False
60613|False|True|False|True
60614|True|True|False|False
60615|False|False|False|False
60616|False|True|False|True
60617|False|False|False|False
60618|False|True|False|False
60619|True|True|False|False
60620|True|True|False|False
60621|False|False|False|False
60622|True|True|False|False
60623|True|True|False|False
60624|False|False|False|False
60625|False|False|False|False
60626|True|False|False|False
60627|False|False|False|False
60628|False|False|False|False
60629|False|False|False|False
60630|False|False|False|False
60631|True|True|False|False
60632|False|True|False|False
60633|False|False|False|False
60634|False|False|False|False
60635|True|False|False|False
60636|False|False|False|False
60637|False|False|False|False
60638|True|False|False|False
60639|False|False|False|False
60640|False|False|False|True
60641|False|False|False|False
60642|False|False|False|False
60643|False|False|False|False
60644|False|False|False|False
60645|False|False|False|False
60646|False|False|False|False
60647|False|False|True|False
60648|False|False|False|False
60649|False|False|False|False
60650|False|False|False|False
60651|False|False|False|False
60652|False|False|False|False
60653|False|False|False|False
60654|False|False|False|False
60655|False|False|False|False
60656|False|False|False|False
60657|False|True|False|False
60658|False|False|False|False
60659|False|False|False|False
60660|False|False|False|False
60661|False|False|False|False
60662|False|True|False|False
60663|False|False|False|False
60664|False|True|False|False
60665|False|True|False|False
60666|False|True|False|False
60667|False|False|False|False
60668|False|False|False|False
60669|False|True|False|False
60670|False|False|False|False
60671|False|True|False|False
60672|False|False|False|False
60673|False|False|False|False
60674|False|False|False|False
60675|False|False|False|False
60676|False|True|False|False
60677|False|True|False|False
60678|False|False|False|False
60679|False|False|False|False
60680|False|True|False|False
60681|False|False|False|False
60682|False|True|False|False
60683|False|False|False|False
60684|False|True|False|False
60685|False|False|False|False
60686|False|True|False|True
60687|False|True|False|False
60688|False|True|False|False
60689|False|False|False|False
60690|False|True|False|True
60691|True|True|False|True
60692|True|True|False|False
60693|True|True|True|False
60694|True|True|True|False
60695|True|False|True|False
60696|False|False|False|False
60697|True|False|False|False
60698|True|True|False|False
60699|True|True|False|True
60700|True|True|False|True
60701|True|True|False|True
60702|True|True|False|True
60703|True|True|False|False
60704|False|False|False|True
60705|True|False|False|True
60706|True|False|False|True
60707|True|True|False|True
60708|True|True|False|True
60709|True|False|False|False
60710|True|False|False|False
60711|False|False|False|False
60712|True|True|False|False
60713|False|False|False|False
60714|False|False|False|False
60715|True|True|False|False
60716|False|False|False|False
60717|False|False|False|False
60718|False|False|False|False
60719|False|False|False|False
60720|False|False|False|False
60721|True|True|False|False
60722|False|False|False|False
60723|True|False|False|False
60724|False|False|False|False
60725|False|False|False|False
60726|True|True|False|True
60727|False|False|False|True
60728|False|False|False|False
60729|False|False|False|False
60730|False|False|False|True
60731|False|False|False|False
60732|False|True|False|False
60733|False|True|True|False
60734|False|False|True|True
60735|False|False|True|False
60736|False|True|False|False
60737|False|True|False|True
60738|False|True|False|True
60739|False|True|False|False
60740|False|True|False|True
60741|False|False|False|False
60742|False|False|False|True
60743|False|False|False|True
60744|False|False|False|False
60745|False|False|False|True
60746|False|False|False|True
60747|False|False|False|True
60748|False|False|False|True
60749|False|False|True|False
60750|False|False|True|True
60751|False|False|True|False
60752|False|False|True|True
60753|False|False|False|False
60754|False|False|False|True
60755|True|True|False|True
60756|False|True|False|True
60757|False|False|False|False
60758|False|True|False|False
60759|False|True|False|False
60760|True|True|False|False
60761|True|True|False|False
60762|False|True|False|False
60763|False|True|False|False
60764|False|True|True|False
60765|False|True|False|False
60766|False|False|False|False
60767|False|True|False|False
60768|False|True|False|False
60769|False|True|False|False
60770|False|True|False|False
60771|False|True|False|False
60772|False|True|False|False
60773|True|False|False|False
60774|False|True|False|False
60775|False|False|False|False
60776|False|True|True|False
60777|False|False|False|False
60778|False|False|True|False
60779|False|True|False|False
60780|False|True|False|False
60781|False|True|False|False
60782|False|True|False|False
60783|False|True|True|False
60784|False|True|True|False
60785|False|True|False|False
60786|False|True|False|False
60787|False|False|False|False
60788|False|True|False|False
60789|True|True|False|False
60790|True|False|False|False
60791|False|True|False|False
60792|True|True|False|False
60793|False|False|False|False
60794|False|True|False|False
60795|True|False|False|False
60796|False|False|False|False
60797|False|True|False|False
60798|False|False|False|True
60799|False|False|False|False
60800|False|False|False|False
60801|False|True|False|False
60802|False|False|False|False
60803|False|True|False|False
60804|False|False|False|False
60805|False|False|False|False
60806|False|False|False|False
60807|False|False|False|False
60808|True|False|False|False
60809|False|True|False|False
60810|True|True|False|False
60811|False|False|False|False
60812|False|True|False|False
60813|False|False|False|False
60814|False|True|False|False
60815|False|False|False|False
60816|True|False|False|False
60817|True|False|False|False
60818|False|True|False|False
60819|False|False|False|False
60820|True|False|False|False
60821|False|True|False|False
60822|True|True|False|False
60823|False|False|False|False
60824|True|False|False|False
60825|False|False|False|False
60826|False|False|False|False
60827|False|False|False|False
60828|True|True|False|False
60829|False|True|False|False
60830|False|False|False|False
60831|False|False|False|False
60832|False|True|False|False
60833|True|False|False|False
60834|False|True|False|False
60835|False|False|False|False
60836|False|False|False|False
60837|False|False|False|False
60838|False|False|False|False
60839|False|False|False|False
60840|False|False|False|False
60841|True|False|False|False
60842|False|False|False|False
60843|True|False|False|False
60844|True|True|False|False
60845|False|False|False|False
60846|False|False|False|False
60847|False|True|False|False
60848|True|False|False|False
60849|False|True|False|False
60850|False|False|False|False
60851|False|False|False|False
60852|False|True|False|False
60853|False|False|False|False
60854|False|False|False|False
60855|False|True|False|False
60856|False|False|False|False
60857|False|True|False|False
60858|False|False|False|False
60859|False|False|False|False
60860|False|False|False|False
60861|False|False|False|False
60862|False|False|False|False
60863|False|False|False|False
60864|False|False|False|False
60865|False|True|False|False
60866|False|False|False|False
60867|False|False|False|False
60868|False|False|False|False
60869|False|False|False|False
60870|False|False|False|False
60871|False|False|False|False
60872|False|False|False|False
60873|False|False|False|False
60874|False|False|False|False
60875|False|False|False|False
60876|False|False|False|False
60877|False|True|False|False
60878|False|False|False|False
60879|False|False|False|False
60880|False|True|False|False
60881|False|True|False|False
60882|False|False|False|False
60883|False|False|False|False
60884|False|False|False|False
60885|False|False|False|False
60886|False|True|False|False
60887|False|False|False|False
60888|False|False|False|False
60889|False|False|False|False
60890|False|True|False|False
60891|False|False|False|False
60892|False|False|False|True
60893|False|False|False|False
60894|False|False|False|False
60895|False|False|False|False
60896|False|True|False|False
60897|False|True|False|False
60898|False|True|False|False
60899|False|False|False|False
60900|False|False|False|False
60901|False|False|False|False
60902|False|False|False|False
60903|False|False|False|False
60904|False|False|False|False
60905|False|True|False|False
60906|False|True|False|False
60907|False|False|False|True
60908|False|False|False|False
60909|False|False|False|False
60910|False|False|False|False
60911|False|False|False|False
60912|False|False|False|False
60913|False|False|False|False
60914|False|False|False|False
60915|False|False|False|False
60916|False|False|False|False
60917|False|False|False|False
60918|True|False|False|False
60919|False|False|False|False
60920|False|False|False|False
60921|True|True|False|False
60922|True|True|False|True
60923|False|False|False|False
60924|False|False|False|False
60925|False|False|False|False
60926|False|False|False|False
60927|False|False|False|False
60928|False|False|False|False
60929|False|False|False|False
60930|False|True|True|False
60931|False|True|False|False
60932|True|True|False|False
60933|False|False|False|False
60934|False|False|False|False
60935|False|False|False|False
60936|False|False|False|False
60937|False|False|False|False
60938|False|True|False|False
60939|False|True|True|False
60940|False|False|False|False
60941|False|True|False|False
60942|False|False|False|False
60943|False|True|False|False
60944|True|True|False|False
60945|False|False|False|False
60946|False|True|False|False
60947|False|True|False|True
60948|False|False|False|False
60949|False|True|False|False
60950|False|False|False|False
60951|False|False|False|False
60952|False|False|False|False
60953|True|False|False|False
60954|False|False|False|False
60955|True|False|False|False
60956|False|False|False|False
60957|True|False|False|False
60958|False|False|False|False
60959|False|False|False|False
60960|False|False|False|False
60961|False|False|False|False
60962|False|False|False|False
60963|True|False|False|False
60964|False|False|False|False
60965|False|False|False|False
60966|True|False|False|False
60967|False|False|False|False
60968|False|False|False|False
60969|False|False|False|False
60970|True|False|False|False
60971|False|False|False|False
60972|True|False|False|False
60973|True|True|False|False
60974|False|False|False|False
60975|True|False|False|False
60976|True|False|False|False
60977|False|False|False|False
60978|False|False|False|False
60979|True|False|False|False
60980|False|False|False|False
60981|False|False|False|False
60982|False|False|False|False
60983|False|False|False|False
60984|False|False|False|False
60985|True|True|False|False
60986|False|False|False|False
60987|False|False|False|False
60988|False|False|False|False
60989|False|False|False|False
60990|False|False|False|False
60991|False|False|False|False
60992|False|False|False|False
60993|False|False|False|False
60994|False|False|False|False
60995|False|False|False|False
60996|False|True|False|False
60997|False|False|False|False
60998|False|False|False|False
60999|False|True|False|False
61000|False|True|False|True
61001|False|False|False|False
61002|False|False|False|False
61003|False|False|False|False
61004|False|False|False|False
61005|False|False|False|False
61006|False|False|False|False
61007|False|False|False|False
61008|False|False|False|False
61009|False|False|False|False
61010|False|False|False|False
61011|False|False|False|False
61012|False|False|False|False
61013|False|False|False|False
61014|False|False|False|False
61015|False|False|False|False
61016|False|True|False|False
61017|False|False|False|False
61018|False|False|False|False
61019|False|False|False|False
61020|False|False|False|False
61021|False|False|False|False
61022|False|False|False|False
61023|False|True|False|False
61024|False|True|False|False
61025|False|False|False|False
61026|False|False|False|False
61027|False|False|False|False
61028|False|False|False|False
61029|False|False|False|False
61030|False|False|False|False
61031|False|False|False|False
61032|False|False|False|False
61033|False|False|False|False
61034|False|False|False|False
61035|False|False|False|False
61036|False|False|False|False
61037|False|False|False|False
61038|False|False|False|False
61039|False|False|False|False
61040|False|False|False|False
61041|False|False|False|False
61042|False|False|False|False
61043|False|False|False|False
61044|False|False|False|False
61045|False|False|False|False
61046|False|False|False|False
61047|False|False|False|False
61048|False|False|False|False
61049|False|False|False|False
61050|True|False|False|False
61051|False|False|False|False
61052|False|False|False|False
61053|False|False|False|False
61054|False|False|False|False
61055|False|False|False|False
61056|False|False|False|False
61057|False|False|False|False
61058|False|False|False|False
61059|False|False|False|False
61060|False|False|False|False
61061|False|False|False|False
61062|False|False|False|False
61063|False|False|False|False
61064|False|False|False|False
61065|False|False|False|False
61066|False|False|False|False
61067|False|False|False|False
61068|False|False|False|False
61069|False|False|False|False
61070|False|False|False|False
61071|False|False|False|False
61072|False|False|False|False
61073|True|True|False|False
61074|False|False|False|False
61075|False|True|False|False
61076|False|False|False|False
61077|False|False|False|False
61078|False|False|False|False
61079|False|True|False|False
61080|False|True|True|False
61081|False|True|True|False
61082|False|False|False|False
61083|False|True|False|False
61084|False|False|False|False
61085|True|True|False|False
61086|False|True|False|False
61087|False|False|False|False
61088|False|False|False|False
61089|False|False|False|False
61090|False|True|False|True
61091|False|True|False|False
61092|False|False|False|False
61093|False|True|False|False
61094|False|False|False|False
61095|False|False|False|False
61096|False|True|False|True
61097|False|False|False|True
61098|False|False|False|False
61099|False|True|False|True
61100|False|False|False|False
61101|False|False|False|True
61102|False|False|False|False
61103|False|True|False|True
61104|False|True|False|True
61105|False|False|False|False
61106|False|False|False|False
61107|False|True|False|True
61108|False|True|False|True
61109|True|True|False|True
61110|False|False|False|False
61111|False|True|False|False
61112|False|False|True|True
61113|False|True|False|False
61114|False|True|False|False
61115|False|True|False|False
61116|False|True|False|False
61117|False|True|False|False
61118|False|True|False|False
61119|False|True|False|True
61120|False|True|False|True
61121|False|True|False|True
61122|False|True|False|False
61123|False|True|False|False
61124|False|True|False|True
61125|False|False|False|False
61126|False|False|False|False
61127|False|False|False|False
61128|False|False|False|False
61129|False|True|False|True
61130|False|True|False|False
61131|False|True|False|True
61132|False|False|False|False
61133|False|False|False|False
61134|False|False|False|False
61135|False|False|False|False
61136|False|True|False|False
61137|False|True|False|False
61138|True|False|False|False
61139|False|False|False|False
61140|False|False|False|False
61141|False|False|False|False
61142|False|False|False|False
61143|False|False|False|False
61144|True|True|False|False
61145|True|True|False|False
61146|False|False|False|False
61147|False|False|False|False
61148|False|False|False|False
61149|False|True|False|False
61150|False|True|False|False
61151|True|False|False|False
61152|True|False|False|False
61153|False|True|False|False
61154|False|True|False|False
61155|False|False|False|False
61156|False|True|False|False
61157|True|False|False|False
61158|True|False|False|False
61159|False|True|False|False
61160|False|False|False|False
61161|False|False|False|False
61162|False|False|False|False
61163|True|True|False|False
61164|True|False|False|False
61165|False|True|False|False
61166|True|False|False|False
61167|False|True|False|False
61168|False|False|False|False
61169|False|False|False|False
61170|False|True|False|False
61171|False|False|False|False
61172|False|False|False|False
61173|False|False|False|False
61174|False|False|False|False
61175|False|True|False|False
61176|False|False|False|False
61177|False|False|False|False
61178|False|False|True|True
61179|False|False|True|True
61180|False|False|True|False
61181|False|True|True|False
61182|False|False|False|False
61183|False|False|False|False
61184|True|False|True|False
61185|True|True|False|False
61186|False|False|False|False
61187|False|False|False|False
61188|False|False|False|False
61189|False|False|True|True
61190|False|False|False|False
61191|False|False|False|True
61192|False|False|False|False
61193|False|False|False|False
61194|False|False|False|True
61195|False|False|True|False
61196|False|False|False|False
61197|True|True|False|True
61198|False|False|False|True
61199|False|False|False|True
61200|False|True|False|True
61201|False|False|False|False
61202|False|True|False|True
61203|False|False|True|False
61204|False|False|False|False
61205|False|False|False|False
61206|False|False|True|False
61207|False|False|False|False
61208|False|False|False|False
61209|False|False|False|False
61210|True|True|True|True
61211|False|False|False|False
61212|False|False|False|False
61213|True|False|False|False
61214|False|False|False|False
61215|False|False|False|False
61216|True|False|False|False
61217|True|False|False|False
61218|True|False|False|False
61219|False|True|False|False
61220|False|False|False|False
61221|True|False|False|False
61222|False|False|False|False
61223|False|False|False|False
61224|False|False|False|True
61225|False|False|False|False
61226|False|False|False|False
61227|False|False|False|False
61228|False|True|False|False
61229|False|False|False|False
61230|False|True|False|True
61231|False|True|False|False
61232|False|False|False|False
61233|False|False|False|False
61234|False|False|False|True
61235|False|False|False|False
61236|False|False|False|False
61237|False|False|False|False
61238|False|False|False|False
61239|False|False|False|False
61240|False|False|False|False
61241|False|False|False|False
61242|False|False|False|False
61243|False|False|False|False
