,Coast,Dogs not allowed,Established campsites,Fall foilage,Good for kids,Lakes,Mountain views,Old growth,Ridges/passes,Rivers,Summits,Waterfalls,Wildflowers/Meadows,Wildlife,elevation_gain,highest_point,hike_name,lat,long,numReports,number_votes,url,which_pass,super_region,sub_region,total_distance,stars
1186,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1280.0,2400.0,Downey Creek,48.2595,-121.2229,60,7.0,https://www.wta.org/go-hiking/hikes/downey-creek,Northwest Forest Pass,North Cascades , Mountain Loop Highway,13.2,2.71
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,Boundary Bay Regional Park,49.0159,-123.0413,1,,https://www.wta.org/go-hiking/hikes/boundary-bay-regional-park,None,nan,NaN,,
1188,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1458.0,5658.0,Boundary Way,48.9869,-121.9346,8,4.0,https://www.wta.org/go-hiking/hikes/boundary-way,Northwest Forest Pass,North Cascades , Mount Baker Area,8.2,3.0
1189,0,0,0,0,1,0,0,1,0,0,0,1,1,1,150.0,1500.0,Northwest Timber Trail,47.4669,-121.9333,57,8.0,https://www.wta.org/go-hiking/hikes/northwest-timber-trail,Discover Pass,Issaquah Alps , Tiger Mountain,4.4,2.62
1190,0,0,0,0,0,0,1,0,1,1,0,0,0,0,2540.0,6529.0,Smooth Ridge,46.1129,-117.7455,7,5.0,https://www.wta.org/go-hiking/hikes/smooth-ridge,Northwest Forest Pass,Eastern Washington , Palouse and Blue Mountains,9.4,3.4
1191,0,0,0,0,1,1,1,0,0,0,0,0,0,1,,,Ferry County Rail Trail,48.6462,-118.7217,1,,https://www.wta.org/go-hiking/hikes/ferry-county-rail-trail,None,nan,NaN,,
1192,0,1,1,0,1,0,1,1,0,1,0,1,1,0,1000.0,3400.0,Carbon Glacier,46.9771,-121.8315,70,15.0,https://www.wta.org/go-hiking/hikes/carbon-glacier,National Park Pass,Mount Rainier Area , NW - Carbon River/Mowich,21.4,3.6
1193,0,0,0,0,0,0,1,0,1,0,0,0,1,1,,,Shell Rock,,,2,,https://www.wta.org/go-hiking/hikes/shell-rock,Discover Pass,nan,NaN,,
1194,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1100.0,5478.0,Mount Beljica,46.7734,-121.9446,62,8.0,https://www.wta.org/go-hiking/hikes/mount-beljica,,Mount Rainier Area , SW - Longmire/Paradise,4.0,4.12
1195,0,0,0,0,1,0,0,0,0,1,0,1,1,1,150.0,2800.0,Icicle Gorge Nature Loop,47.6086,-120.8945,110,10.0,https://www.wta.org/go-hiking/hikes/icicle-gorge-loop,Northwest Forest Pass,Central Cascades , Leavenworth Area,4.2,3.9
1196,0,0,0,0,1,1,0,0,0,1,0,0,0,1,,,Upper Twin Lake,47.896,-120.8223,3,,https://www.wta.org/go-hiking/hikes/upper-twin-lake,None,nan,NaN,,
1197,0,0,0,0,0,0,0,0,0,1,0,0,1,1,550.0,1200.0,Ginkgo Petrified Forest State Park Backcountry,46.9493,-120.0092,40,5.0,https://www.wta.org/go-hiking/hikes/gingko-petrified-forest-backcountry,Discover Pass,Central Washington , Yakima,5.0,2.0
1198,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1700.0,5700.0,Round Mountain,47.7923,-120.7944,38,6.0,https://www.wta.org/go-hiking/hikes/round-mountain-1,Northwest Forest Pass,Central Cascades , Stevens Pass - East,3.0,3.33
1199,0,0,0,0,1,0,1,0,1,0,0,0,1,0,,,Echo Ridge,47.9394,-120.0419,17,,https://www.wta.org/go-hiking/hikes/echo-ridge,Sno-Parks Permit,nan,NaN,,
1200,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2600.0,5750.0,Larch Lakes (Entiat),48.0238,-120.647,38,1.0,https://www.wta.org/go-hiking/hikes/larch-lakes-entiat,Northwest Forest Pass,Central Cascades , Entiat Mountains/Lake Chelan,16.0,4.0
1201,0,0,1,0,0,0,1,0,1,0,0,0,1,1,9234.0,6387.0,Packers Trail - Mount Misery Loop,,,0,0.0,https://www.wta.org/go-hiking/hikes/packers-trail-mount-misery-loop,None,Eastern Washington , Palouse and Blue Mountains,45.0,0.0
1202,0,0,0,0,1,0,0,1,0,1,0,0,1,1,10.0,1400.0,Lewis and Clark Trail State Park,46.2896,-118.0713,1,1.0,https://www.wta.org/go-hiking/hikes/lewis-and-clark-trail-state-park,Discover Pass,Eastern Washington , Palouse and Blue Mountains,0.8,3.0
1203,0,0,0,0,0,1,1,0,1,0,0,0,0,0,700.0,5200.0,Blue Lake via Cultus Creek,46.0471,-121.7561,6,6.0,https://www.wta.org/go-hiking/hikes/blue-lake-2,Northwest Forest Pass,South Cascades , Mount Adams Area,13.0,2.17
1204,0,0,0,0,1,1,0,0,0,0,0,0,0,0,800.0,2905.0,Glacier Lake,46.5457,-121.6222,27,11.0,https://www.wta.org/go-hiking/hikes/glacier-lake,Northwest Forest Pass,South Cascades , Goat Rocks,4.0,2.73
1205,0,0,0,0,1,1,1,1,0,0,0,0,1,1,280.0,440.0,Shoreview and Boeing Creek Parks,47.7501,-122.367,15,1.0,https://www.wta.org/go-hiking/hikes/boeing-creek-park,None,Puget Sound and Islands , Seattle-Tacoma Area,1.9,2.0
1206,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1100.0,5518.0,Lookout Mountain Lookout - Methow,48.32,-120.1598,41,5.0,https://www.wta.org/go-hiking/hikes/lookout-mountain-lookout-okanogan,None,North Cascades , Methow/Sawtooth,2.6,4.2
1207,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,Rocky Brook Falls,47.7092,-122.9205,50,,https://www.wta.org/go-hiking/hikes/rocky-brook-falls,,nan,NaN,,
1208,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Living Legacy Interpretive Trail,47.5954,-123.1229,7,,https://www.wta.org/go-hiking/hikes/living-legacy-interpretive-trail,Northwest Forest Pass,nan,NaN,,
1209,0,1,0,0,1,0,0,1,0,1,0,0,0,0,,,Camp Pleasant,47.5153,-123.3259,9,,https://www.wta.org/go-hiking/hikes/camp-pleasant,National Park Pass,nan,NaN,,
1210,0,0,1,0,1,0,1,1,1,0,0,0,0,1,375.0,400.0,Twanoh State Park,47.3774,-122.9738,42,10.0,https://www.wta.org/go-hiking/hikes/twanoh-state-park,Discover Pass,Olympic Peninsula , Hood Canal,2.3,3.7
1211,1,0,0,0,1,0,0,0,0,0,0,0,0,1,,,Evergreen Beach Trail,47.0774,-122.9724,11,,https://www.wta.org/go-hiking/hikes/evergreen-beach-trail,,nan,NaN,,
1212,0,1,0,0,1,0,1,0,0,0,0,0,1,0,10.0,225.0,Mima Mounds,46.9051,-123.04799999999999,72,12.0,https://www.wta.org/go-hiking/hikes/mima-mounds,Discover Pass,Olympic Peninsula , Olympia,2.75,2.67
1213,0,0,0,0,1,0,0,0,0,0,0,0,0,1,210.0,265.0,Chehalis River Discovery Trail,46.7681,-123.0245,7,0.0,https://www.wta.org/go-hiking/hikes/chehalis-river-discovery-trail,None,Southwest Washington , Lewis River Region,3.6,0.0
1214,0,0,0,0,1,0,1,0,0,1,0,0,0,1,,,Willapa Hills Trail,46.6475,-122.9741,9,,https://www.wta.org/go-hiking/hikes/willapa-hills-trail,Discover Pass,nan,NaN,,
1215,0,0,0,0,1,0,0,0,0,1,0,0,0,1,,,Preacher's Slough,46.9449,-123.6502,11,,https://www.wta.org/go-hiking/hikes/chehalis-river-sloughs,Discover Pass,nan,NaN,,
1216,1,0,0,0,1,0,0,0,0,0,0,0,0,1,15.0,30.0,Westport State Park - Westport Light Trail,46.8901,-124.1041,9,0.0,https://www.wta.org/go-hiking/hikes/westport-light-trail,Discover Pass,Olympic Peninsula , Pacific Coast,2.0,0.0
1217,1,0,0,0,1,0,0,0,0,1,0,0,0,1,40.0,25.0,Griffith-Priday State Park - Copalis River Spit,47.1141,-124.1771,26,5.0,https://www.wta.org/go-hiking/hikes/copalis-river-spit,Discover Pass,Southwest Washington , Long Beach Area,4.0,3.8
1218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2850.0,3175.0,Three Lakes,47.5676,-123.6553,19,6.0,https://www.wta.org/go-hiking/hikes/three-lakes-1,,Olympic Peninsula , Pacific Coast,14.0,2.83
1219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30.0,260.0,Kestner Homestead,47.5052,-123.8213,5,1.0,https://www.wta.org/go-hiking/hikes/kestner-homestead,,Olympic Peninsula , Pacific Coast,1.5,3.0
1220,0,0,0,0,1,0,0,0,0,0,0,0,0,0,500.0,450.0,Quinault National Recreation Trails,47.4599,-123.8621,26,7.0,https://www.wta.org/go-hiking/hikes/quinault-rain-forest-loop,Northwest Forest Pass,Olympic Peninsula , Pacific Coast,3.9,2.43
1221,0,0,0,0,0,0,1,0,1,0,1,0,1,0,4475.0,6797.0,Baldy,47.8779,-123.1369,18,5.0,https://www.wta.org/go-hiking/hikes/baldy,,Olympic Peninsula , Hood Canal,10.4,3.4
1222,0,0,0,0,1,0,0,0,0,1,0,0,1,0,700.0,2600.0,Canyon Creek,48.7063,-120.9185,14,6.0,https://www.wta.org/go-hiking/hikes/canyon-creek,Northwest Forest Pass,North Cascades , North Cascades Highway - Hwy 20,7.0,3.17
1223,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2240.0,4273.0,Deadfall,47.8926,-122.9848,22,6.0,https://www.wta.org/go-hiking/hikes/deadfall,None,Olympic Peninsula , Hood Canal,7.6,2.67
1224,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1000.0,5800.0,Tronsen Ridge,47.3227,-120.5265,114,10.0,https://www.wta.org/go-hiking/hikes/tronsen-ridge,Northwest Forest Pass,Central Cascades , Blewett Pass,8.0,4.0
1225,0,0,1,0,0,1,1,0,0,1,0,0,1,1,650.0,875.0,Gillette Lake and Greenleaf Overlook,45.6505,-121.9331,5,2.0,https://www.wta.org/go-hiking/hikes/gillette-lake-and-greenleaf-overlook,Northwest Forest Pass,Southwest Washington , Columbia River Gorge - WA,8.6,4.0
1226,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1800.0,2000.0,West Tiger Railroad Grade,47.5296,-121.9957,114,6.0,https://www.wta.org/go-hiking/hikes/west-tiger-railroad-grade,Discover Pass,Issaquah Alps , Tiger Mountain,8.7,2.0
1227,0,1,0,0,1,0,0,0,0,1,1,0,1,0,1150.0,3200.0,Stacker Butte,45.6949,-121.0925,7,1.0,https://www.wta.org/go-hiking/hikes/stacker-butte,None,Southwest Washington , Columbia River Gorge - WA,5.0,3.0
1228,0,0,0,0,1,0,0,1,0,1,0,0,1,1,80.0,1388.0,Cispus Braille Trail,46.4387,-121.8526,3,4.0,https://www.wta.org/go-hiking/hikes/cispus-braille,None,South Cascades , Dark Divide,0.6,2.75
1229,0,0,0,0,1,1,0,1,0,0,0,0,1,1,140.0,922.0,Swofford Pond,46.4999,-122.389,6,0.0,https://www.wta.org/go-hiking/hikes/swofford-pond,Discover Pass,South Cascades , White Pass/Cowlitz River Valley,3.8,0.0
1230,0,0,1,0,0,1,1,0,0,0,1,0,0,0,2397.0,6971.0,Unicorn Peak,46.7678,-121.7071,9,4.0,https://www.wta.org/go-hiking/hikes/unicorn-creek-1,National Park Pass,Mount Rainier Area , SE - Cayuse Pass/Steven's Canyon,4.8,2.5
1231,1,0,0,0,0,0,0,0,0,0,0,0,1,1,2180.0,960.0,Strawberry Bay and Reef Point,48.5867,-122.6955,1,0.0,https://www.wta.org/go-hiking/hikes/strawberry-bay-and-reef-point,None,Puget Sound and Islands , San Juan Islands,10.0,0.0
1232,1,0,1,0,1,0,0,1,0,1,0,0,1,1,20.0,25.0,Kalaloch Creek Nature Trail,47.6093,-124.3725,2,0.0,https://www.wta.org/go-hiking/hikes/kalaloch-nature-creek-trail,None,Olympic Peninsula , Pacific Coast,0.8,0.0
1233,0,0,1,0,0,1,1,0,1,0,0,0,1,1,7200.0,7100.0,Spider Gap - Buck Creek Pass Loop,48.0674,-120.8406,77,10.0,https://www.wta.org/go-hiking/hikes/spider-gap-buck-creek-pass-loop,Northwest Forest Pass,Central Cascades , Stevens Pass - East,44.0,4.0
1234,0,0,0,0,1,0,1,0,0,0,0,0,1,1,200.0,5400.0,Nisqually Vista Loop,46.7848,-121.7414,48,7.0,https://www.wta.org/go-hiking/hikes/nisqually-vista-loop,National Park Pass,Mount Rainier Area , SW - Longmire/Paradise,1.1,3.43
1235,0,0,1,0,0,0,1,1,1,0,1,0,1,1,5200.0,7135.0,Kettle Crest North,48.6091,-118.4845,28,8.0,https://www.wta.org/go-hiking/hikes/kettle-crest-north,None,Eastern Washington , Okanogan Highlands/Kettle River Range,58.0,3.5
1236,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1800.0,4200.0,Heather Creek Trail via Upper Dungeness River,47.8948,-123.1201,36,3.0,https://www.wta.org/go-hiking/hikes/heather-creek-trail,Northwest Forest Pass,Olympic Peninsula , Hood Canal,15.8,3.33
1237,0,1,0,0,1,1,0,0,0,0,0,0,0,1,,,West Hylebos Wetlands,47.2898,-122.3293,13,,https://www.wta.org/go-hiking/hikes/west-hylebos-wetlands,None,nan,NaN,,
1238,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3950.0,5989.0,Dirtyface Lookout and Peak,47.8379,-120.7976,132,12.0,https://www.wta.org/go-hiking/hikes/dirtyface-lookout-site,Northwest Forest Pass,Central Cascades , Stevens Pass - East,9.0,3.5
1239,1,0,0,0,1,0,0,0,0,0,0,0,0,0,25.0,200.0,Cape Disappointment State Park - North Head Lighthouse and Bell's Overlook,46.2881,-124.0755,27,4.0,https://www.wta.org/go-hiking/hikes/cape-disappointment-state-park,Discover Pass,Southwest Washington , Long Beach Area,0.75,4.0
1240,1,0,0,0,1,0,0,0,0,0,0,0,0,0,15.0,45.0,Lewis and Clark Discovery Trail,46.3044,-124.0637,6,0.0,https://www.wta.org/go-hiking/hikes/ilwaco-long-beach-discovery-trail,Discover Pass,Southwest Washington , Long Beach Area,14.0,0.0
1241,0,0,0,0,1,0,0,0,0,0,1,0,0,1,,,Raptor Ridge Trail,48.6999,-122.4897,53,,https://www.wta.org/go-hiking/hikes/raptor-ridge-chuckanut-mountain,None,nan,NaN,,
1242,1,0,0,0,1,0,1,0,0,0,0,0,0,1,,,Tommy Thompson Trail,48.4802,-122.5813,9,,https://www.wta.org/go-hiking/hikes/tommy-thompson-trail,None,nan,NaN,,
1243,0,0,0,0,0,0,0,0,0,0,0,0,1,1,,,Pipestone Canyon Rim Trail,48.4297,-120.0612,13,,https://www.wta.org/go-hiking/hikes/pipestone-canyon-rim-trail,,nan,NaN,,
1244,0,1,0,0,0,0,0,1,0,0,1,0,0,1,900.0,3700.0,Paul Peak,46.935,-121.9068,42,9.0,https://www.wta.org/go-hiking/hikes/paul-peak,National Park Pass,Mount Rainier Area , NW - Carbon River/Mowich,6.2,3.22
1245,0,0,0,0,0,0,1,1,1,1,0,0,0,0,4550.0,5050.0,Tunnel Creek - Dosewallips Trailhead,47.7389,-123.0736,36,4.0,https://www.wta.org/go-hiking/hikes/tunnel-creek-dosewallips-trailhead,None,Olympic Peninsula , Hood Canal,6.4,4.5
1246,0,0,0,0,0,0,0,0,0,1,0,0,0,1,500.0,4050.0,Tucannon River Canyon,46.1886,-117.6253,11,5.0,https://www.wta.org/go-hiking/hikes/tucannon-river,Discover Pass,Eastern Washington , Palouse and Blue Mountains,8.0,2.2
1247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,300.0,3100.0,Slide Lake,48.4265,-121.3692,28,5.0,https://www.wta.org/go-hiking/hikes/slide-lake,,North Cascades , North Cascades Highway - Hwy 20,2.5,2.8
1248,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1200.0,3150.0,Deception Creek,47.711999999999996,-121.1936,149,15.0,https://www.wta.org/go-hiking/hikes/deception-creek,None,Central Cascades , Stevens Pass - West,11.0,3.73
1249,0,0,1,0,0,1,1,1,1,1,1,1,1,1,7500.0,6360.0,White Pass - Pilot Ridge Loop,48.0534,-121.2769,45,5.0,https://www.wta.org/go-hiking/hikes/white-pass-pilot-ridge-loop,Northwest Forest Pass,North Cascades , Mountain Loop Highway,29.2,5.0
1250,0,0,0,0,1,0,1,1,0,0,0,0,0,0,200.0,400.0,South Whidbey State Park,48.0561,-122.5908,20,6.0,https://www.wta.org/go-hiking/hikes/south-whidbey-state-park,Discover Pass,Puget Sound and Islands , Whidbey Island,3.5,3.83
1251,0,0,1,0,0,1,1,0,1,0,0,0,1,1,4500.0,7100.0,High Pass,48.0771,-120.8579,40,5.0,https://www.wta.org/go-hiking/hikes/high-pass,Northwest Forest Pass,Central Cascades , Stevens Pass - East,26.0,2.4
1252,0,0,0,0,1,0,1,0,0,1,0,0,0,1,,,Skagit-Sauk Reach Trail,48.4843,-121.5961,10,,https://www.wta.org/go-hiking/hikes/skagit-sauk-reach-trail,None,nan,NaN,,
1253,0,0,1,0,1,0,1,0,0,1,0,0,1,0,2000.0,4600.0,Thirteenmile (13 mile),48.4814,-118.7277,23,5.0,https://www.wta.org/go-hiking/hikes/thirteenmile,,Eastern Washington , Okanogan Highlands/Kettle River Range,16.0,2.6
1254,0,0,0,0,1,0,0,1,0,0,0,0,1,1,350.0,360.0,Fauntleroy Park,47.5215,-122.3851,1,0.0,https://www.wta.org/go-hiking/hikes/fauntleroy-park,None,Puget Sound and Islands , Seattle-Tacoma Area,1.5,0.0
1255,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1350.0,3950.0,Heather Lake (near Lake Wenatchee),47.8664,-121.0753,91,10.0,https://www.wta.org/go-hiking/hikes/heather-lake,Northwest Forest Pass,Central Cascades , Stevens Pass - East,7.0,4.1
1256,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Elliott Bay Trail,,,6,,https://www.wta.org/go-hiking/hikes/elliott-bay-trail,None,nan,NaN,,
1257,0,0,0,0,1,0,0,1,0,0,0,0,1,1,115.0,200.0,Cowen and Ravenna Parks,47.672,-122.3144,13,2.0,https://www.wta.org/go-hiking/hikes/cowen-and-ravenna-parks,None,Puget Sound and Islands , Seattle-Tacoma Area,4.5,3.0
1258,1,0,0,0,0,0,0,0,0,1,0,0,0,1,,,Duwamish Trail,47.5679,-122.354,4,,https://www.wta.org/go-hiking/hikes/duwamish-trail,None,nan,NaN,,
1259,0,0,0,0,1,0,0,0,0,1,0,0,0,1,,,Longfellow Creek Legacy Trail,,,1,,https://www.wta.org/go-hiking/hikes/longfellow-creek,None,nan,NaN,,
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,City Hall to Pike Place,47.6095,-122.3415,4,,https://www.wta.org/go-hiking/hikes/city-hall-to-pike-place,None,nan,NaN,,
1261,0,0,0,0,1,1,1,0,0,0,0,0,0,0,,,Cheshiahud Lake Union Loop,47.646,-122.3362,26,,https://www.wta.org/go-hiking/hikes/chesiahud-lake-union-loop,None,nan,NaN,,
1262,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1435.0,5480.0,Wenatchee Guard Station,46.1218,-117.3796,4,1.0,https://www.wta.org/go-hiking/hikes/wenatchee-guard-station,"Northwest Forest Pass, Sno-Parks Permit",Eastern Washington , Palouse and Blue Mountains,11.6,5.0
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320.0,430.0,Issaquah - Preston Trail,47.532,-121.9804,3,0.0,https://www.wta.org/go-hiking/hikes/issaquah-preston-trail,None,Issaquah Alps,NaN,10.8,0.0
1264,0,0,0,0,1,0,0,0,0,0,0,1,1,1,150.0,800.0,Red Town Meadow & Trails,47.5348,-122.1288,64,4.0,https://www.wta.org/go-hiking/hikes/redtown-meadow,None,Issaquah Alps , Cougar Mountain,1.5,2.75
1265,0,0,0,0,1,1,1,1,0,0,0,0,1,1,,,Lord Hill Regional Park,47.8611,-122.0589,235,,https://www.wta.org/go-hiking/hikes/lord-hill-regional-park,None,nan,NaN,,
1266,0,0,0,0,0,0,1,0,1,0,0,0,1,0,,,Manastash Ridge,47.0248,-120.9406,57,,https://www.wta.org/go-hiking/hikes/manastash-ridge,,nan,NaN,,
1267,0,0,1,0,0,1,0,1,0,0,0,0,1,0,700.0,4780.0,Junction Lake,45.9811,-121.7582,3,2.0,https://www.wta.org/go-hiking/hikes/indian-heaven-junction-lake,,South Cascades , Mount Adams Area,5.0,2.5
1268,0,0,0,0,1,0,1,0,0,1,0,0,1,1,,,Beebe Creek Wildlife Area,47.8194,-119.9731,2,,https://www.wta.org/go-hiking/hikes/beebe-creek-wildlife-area,Discover Pass,nan,NaN,,
1269,0,0,0,0,0,0,1,0,0,0,1,0,1,1,600.0,3500.0,Big Rock,47.571999999999996,-117.2897,28,3.0,https://www.wta.org/go-hiking/hikes/big-rock,None,Eastern Washington , Spokane Area/Coeur d'Alene,2.5,3.67
1270,1,0,0,0,1,0,0,0,0,0,0,0,1,0,125.0,225.0,Elger Bay Preserve,48.1453,-122.4675,1,0.0,https://www.wta.org/go-hiking/hikes/elger-bay-preserve,None,Puget Sound and Islands , Bellingham Area,1.4,0.0
1271,0,0,0,0,1,0,0,0,0,0,0,0,1,0,250.0,500.0,Camano Ridge Trail,48.2145,-122.48200000000001,17,1.0,https://www.wta.org/go-hiking/hikes/camano-ridge-forest-preserve,None,Puget Sound and Islands , Bellingham Area,2.3,4.0
1272,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100.0,250.0,Rainier Trail - Issaquah,47.5314,-122.0358,2,0.0,https://www.wta.org/go-hiking/hikes/rainier-trail-issaquah,None,Issaquah Alps,NaN,5.0,0.0
1273,0,0,0,0,1,0,0,0,0,1,0,0,0,0,,,Tumwater Campground Snowshoe,47.678000000000004,-120.7324,1,,https://www.wta.org/go-hiking/hikes/tumwater-campground-snowshoe,Northwest Forest Pass,nan,NaN,,
1274,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1905.0,5580.0,Minotaur Lake,47.8278,-121.0297,139,15.0,https://www.wta.org/go-hiking/hikes/minotaur-lake,None,Central Cascades , Stevens Pass - East,3.5,3.53
1275,0,0,0,0,1,0,1,0,0,1,0,0,1,1,100.0,1400.0,Tumwater Pipeline Trail,47.5871,-120.7076,44,5.0,https://www.wta.org/go-hiking/hikes/tumwater,None,Central Cascades , Stevens Pass - East,2.4,3.6
1276,0,0,0,0,1,0,0,0,0,0,0,0,1,1,520.0,1100.0,Tiger Mountain Trail South,47.4425,-121.9776,81,7.0,https://www.wta.org/go-hiking/hikes/tiger-mountain-trail-south,None,Issaquah Alps , Tiger Mountain,3.5,2.71
1277,0,0,0,0,1,0,0,0,0,0,0,0,1,0,170.0,328.0,McTavish Woodbridge Open Space Loop Trail,,,2,0.0,https://www.wta.org/go-hiking/hikes/mctavish-woodbridge-open-space-loop-trail,None,Puget Sound and Islands , Seattle-Tacoma Area,1.65,0.0
1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,850.0,1750.0,Iverson Railroad Trail,47.4676,-121.9311,46,10.0,https://www.wta.org/go-hiking/hikes/iverson-railroad-trail,Discover Pass,Issaquah Alps , Tiger Mountain,3.0,2.9
1279,0,0,0,0,0,1,1,0,0,0,0,0,0,0,,,Dock Butte,48.6538,-121.78399999999999,79,,https://www.wta.org/go-hiking/hikes/dock-butte,Northwest Forest Pass,nan,NaN,,
1280,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Mine Shaft Trail,47.5297,-122.0987,21,,https://www.wta.org/go-hiking/hikes/mine-shaft-trail,None,nan,NaN,,
1281,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Cave Hole,47.5345,-122.1285,88,,https://www.wta.org/go-hiking/hikes/cave-hole,None,nan,NaN,,
1282,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1400.0,5000.0,Mowich Lake Snowshoe,46.9271,-121.916,72,7.0,https://www.wta.org/go-hiking/hikes/mowich-lake,National Park Pass,Mount Rainier Area , NW - Carbon River/Mowich,10.0,3.14
1283,1,0,1,0,0,1,0,0,0,0,0,1,0,0,,,Double Diamond Trail,48.6488,-122.4888,19,,https://www.wta.org/go-hiking/hikes/double-diamond-trail,Discover Pass,nan,NaN,,
1284,0,0,0,0,1,0,0,0,0,1,0,0,1,0,250.0,500.0,Catherine Creek - Natural Arch,45.7109,-121.3612,18,0.0,https://www.wta.org/go-hiking/hikes/catherine-creek-natural-arch,None,Southwest Washington , Columbia River Gorge - WA,2.1,0.0
1285,0,0,0,0,1,0,1,0,0,1,0,0,1,0,120.0,300.0,Catherine Creek - Universal Access Trail,45.7104,-121.3622,30,6.0,https://www.wta.org/go-hiking/hikes/catherine-creek,None,Southwest Washington , Columbia River Gorge - WA,1.5,3.0
1286,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1800.0,3560.0,Westberg Trail,46.9679,-120.6454,71,11.0,https://www.wta.org/go-hiking/hikes/westberg-trail,,Central Washington , Yakima,4.0,3.82
1287,0,0,0,0,1,0,0,1,0,0,0,1,0,0,200.0,1500.0,Mohawk Falls and Mohawk Mine,47.6753,-121.3923,13,1.0,https://www.wta.org/go-hiking/hikes/mohawk-falls-and-mohawk-mine,None,Central Cascades , Stevens Pass - West,0.6,5.0
1288,0,0,0,0,0,0,1,0,0,1,0,1,0,0,2900.0,4800.0,Sloan Peak,48.0863,-121.3084,20,4.0,https://www.wta.org/go-hiking/hikes/sloan-peak,None,North Cascades , Mountain Loop Highway,9.0,3.0
1289,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3140.0,5515.0,Lookout Mountain Snowshoe - Methow,,,1,2.0,https://www.wta.org/go-hiking/hikes/lookout-mountain-snowshoe,,North Cascades , Methow/Sawtooth,11.4,4.0
1290,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,Squak Mountain Access Trail,47.5179,-122.0367,24,,https://www.wta.org/go-hiking/hikes/east-access,None,nan,NaN,,
1291,0,0,0,0,0,0,1,0,1,0,0,0,0,1,,,East Ridge Trail,47.50899999999999,-122.0328,22,,https://www.wta.org/go-hiking/hikes/east-ridge,Discover Pass,nan,NaN,,
1292,0,0,0,0,0,0,1,0,0,0,0,0,0,1,,,East Side Trail,47.5106,-122.0434,37,,https://www.wta.org/go-hiking/hikes/east-side,Discover Pass,nan,NaN,,
1293,0,0,0,0,0,0,1,0,0,0,1,0,0,1,,,Central Peak,47.4817,-122.0532,108,,https://www.wta.org/go-hiking/hikes/central-peak,Discover Pass,nan,NaN,,
1294,0,0,0,0,1,0,1,0,0,0,0,0,0,1,,,Old Griz,47.5054,-122.0476,24,,https://www.wta.org/go-hiking/hikes/old-griz,Discover Pass,nan,NaN,,
1295,0,0,0,0,1,0,1,0,0,0,0,0,0,1,800.0,1340.0,West Access Trail,47.5143,-122.07700000000001,17,6.0,https://www.wta.org/go-hiking/hikes/west-access,None,Issaquah Alps , Squak Mountain,1.1,2.5
1296,0,0,0,0,1,0,0,0,0,0,0,0,0,0,453.0,2375.0,Coal Mines Trail,47.1961,-120.9443,17,0.0,https://www.wta.org/go-hiking/hikes/coal-mines-trail-cle-elum,None,Snoqualmie Region , Cle Elum Area,9.4,0.0
1297,0,0,0,0,1,0,1,0,0,0,0,0,1,1,,,Castle Rock,47.4207,-120.351,6,,https://www.wta.org/go-hiking/hikes/castle-rock,None,nan,NaN,,
1298,0,0,0,0,1,0,0,0,0,1,0,0,0,0,60.0,50.0,Quillayute River Slough,47.9181,-124.6027,4,4.0,https://www.wta.org/go-hiking/hikes/quillayute-river,None,Olympic Peninsula , Pacific Coast,1.8,2.5
1299,1,0,0,0,1,0,0,0,0,0,0,0,0,1,60.0,35.0,Leadbetter Point State Park - Dune Forest Loop,46.607,-124.0438,19,5.0,https://www.wta.org/go-hiking/hikes/leadbetter-point-state-park-dune-forest-loop,Discover Pass,Southwest Washington , Long Beach Area,2.9,1.8
