"condition|snow"|"condition|trail"|"condition|bugs"|"condition|road"
7084|False|True|False|False
7085|True|True|False|False
7086|True|False|False|False
7087|False|False|False|False
7088|False|False|False|False
7089|True|False|False|False
7090|False|False|False|False
7091|True|False|False|False
7092|True|False|False|False
7093|False|False|False|False
7094|False|False|False|False
7095|False|True|False|False
7096|True|False|False|False
7097|True|False|False|False
7098|True|False|False|False
7099|False|False|False|False
7100|False|False|False|False
7101|False|False|False|False
7102|False|False|False|False
7103|True|False|False|False
7104|False|False|False|False
7105|False|False|False|False
7106|False|False|False|False
7107|False|False|False|False
7108|True|True|False|False
7109|True|False|False|False
7110|False|False|False|False
7111|False|False|False|False
7112|True|True|False|False
7113|False|False|False|False
7114|False|False|False|False
7115|False|False|False|False
7116|False|True|False|False
7117|True|True|False|False
7118|True|True|False|False
7119|False|False|False|False
7120|False|False|False|False
7121|True|False|False|False
7122|False|True|False|False
7123|False|True|False|True
7124|False|True|False|False
7125|False|True|False|False
7126|True|True|False|False
7127|False|False|False|False
7128|False|True|False|False
7129|False|True|False|False
7130|False|True|False|False
7131|False|False|False|False
7132|True|False|False|False
7133|False|False|False|False
7134|False|False|False|False
7135|False|False|False|False
7136|False|False|False|False
7137|False|True|False|True
7138|False|True|False|False
7139|False|False|True|False
7140|False|True|False|False
7141|False|True|False|False
7142|True|False|False|False
7143|True|False|False|False
7144|True|False|False|False
7145|False|False|False|False
7146|True|False|False|False
7147|False|False|False|False
7148|True|False|False|False
7149|False|False|False|False
7150|True|False|False|False
7151|True|False|False|False
7152|True|False|False|False
7153|False|True|False|False
7154|True|False|False|False
7155|False|False|False|True
7156|False|True|False|False
7157|False|False|False|False
7158|True|True|False|False
7159|False|True|False|True
7160|False|False|False|False
7161|False|False|False|True
7162|False|True|False|False
7163|False|False|False|True
7164|False|True|False|False
7165|False|False|False|True
7166|True|True|False|False
7167|False|False|False|True
7168|False|True|False|True
7169|False|True|False|True
7170|False|True|False|True
7171|False|False|False|False
7172|False|False|False|False
7173|False|False|False|False
7174|False|False|False|False
7175|False|False|False|False
7176|False|False|False|False
7177|False|False|False|False
7178|True|False|False|False
7179|False|False|False|False
7180|False|False|False|False
7181|True|False|False|True
7182|False|True|False|False
7183|False|True|False|False
7184|True|True|False|False
7185|False|False|False|False
7186|False|False|False|True
7187|True|True|False|False
7188|False|True|False|False
7189|False|True|False|False
7190|False|False|False|False
7191|False|True|False|False
7192|False|False|False|False
7193|False|False|False|False
7194|False|False|False|False
7195|False|False|False|False
7196|False|False|False|False
7197|False|False|False|False
7198|False|False|False|False
7199|False|False|False|False
7200|False|False|False|False
7201|False|True|False|False
7202|False|False|False|False
7203|False|True|False|False
7204|False|False|False|False
7205|False|False|False|False
7206|False|False|False|False
7207|False|False|False|False
7208|False|True|False|False
7209|False|True|False|False
7210|True|True|False|False
7211|False|False|False|False
7212|False|False|False|False
7213|False|False|False|False
7214|False|False|False|False
7215|True|False|False|False
7216|False|False|False|False
7217|False|False|False|False
7218|False|False|False|False
7219|False|False|False|False
7220|False|False|False|False
7221|False|False|False|False
7222|False|True|False|False
7223|False|False|False|False
7224|False|False|False|False
7225|False|False|False|False
7226|False|False|False|False
7227|False|True|False|False
7228|False|False|False|False
7229|False|False|False|False
7230|False|True|False|False
7231|False|False|False|False
7232|False|False|False|False
7233|False|False|False|False
7234|False|False|False|False
7235|False|True|False|False
7236|False|False|False|False
7237|False|False|False|False
7238|True|True|False|False
7239|False|False|False|False
7240|False|False|False|False
7241|False|True|False|False
7242|False|True|False|False
7243|False|False|False|True
7244|False|True|False|False
7245|False|True|False|True
7246|False|True|False|True
7247|False|True|False|True
7248|False|True|False|False
7249|False|True|False|True
7250|False|False|False|False
7251|False|False|False|False
7252|False|False|False|False
7253|False|True|False|False
7254|False|False|False|False
7255|False|True|False|False
7256|False|False|False|False
7257|False|False|False|False
7258|False|False|False|False
7259|False|False|False|False
7260|False|False|False|False
7261|False|True|False|False
7262|False|False|False|False
7263|False|False|False|False
7264|False|True|False|False
7265|False|False|False|False
7266|False|False|False|False
7267|False|False|False|False
7268|False|True|False|False
7269|False|True|False|False
7270|False|False|False|False
7271|False|True|False|False
7272|False|False|False|False
7273|False|True|False|False
7274|False|False|False|False
7275|False|False|False|False
7276|False|True|False|False
7277|False|False|False|False
7278|True|True|False|False
7279|False|False|False|False
7280|False|False|False|False
7281|False|False|False|False
7282|False|False|False|False
7283|False|False|False|False
7284|False|True|False|False
7285|False|False|False|False
7286|True|True|False|False
7287|False|False|False|False
7288|False|False|False|False
7289|True|True|False|False
7290|False|True|False|False
7291|False|False|False|False
7292|False|True|False|False
7293|False|False|False|True
7294|False|False|False|True
7295|False|False|False|True
7296|False|False|False|False
7297|False|True|False|True
7298|False|False|False|True
7299|False|False|False|False
7300|False|False|False|True
7301|False|False|False|True
7302|False|True|False|True
7303|False|True|False|True
7304|False|True|False|True
7305|False|False|False|False
7306|False|True|False|True
7307|False|False|False|True
7308|False|False|False|False
7309|False|True|False|True
7310|False|True|False|True
7311|False|True|False|False
7312|False|True|False|False
7313|False|False|False|False
7314|False|True|False|False
7315|False|False|False|True
7316|False|False|False|False
7317|False|False|False|False
7318|False|False|False|False
7319|False|True|False|False
7320|False|False|False|False
7321|False|False|False|False
7322|False|False|False|False
7323|False|False|False|False
7324|False|False|False|False
7325|False|False|False|False
7326|False|False|False|False
7327|False|False|False|False
7328|False|False|False|False
7329|False|False|False|False
7330|False|False|False|False
7331|True|False|False|False
7332|False|False|False|False
7333|True|True|False|False
7334|False|False|False|False
7335|False|False|False|False
7336|False|True|False|True
7337|False|False|False|False
7338|False|False|False|True
7339|True|False|False|False
7340|False|False|True|True
7341|False|False|False|False
7342|False|False|False|False
7343|False|False|False|False
7344|False|False|False|False
7345|False|False|True|True
7346|False|False|False|True
7347|False|True|False|True
7348|False|False|False|False
7349|False|False|False|True
7350|False|False|False|True
7351|False|False|False|True
7352|False|False|False|False
7353|True|False|False|True
7354|True|False|False|True
7355|False|False|False|True
7356|True|False|False|True
7357|False|False|False|True
7358|True|False|False|True
7359|False|False|False|True
7360|False|False|False|True
7361|False|False|False|False
7362|False|False|False|True
7363|False|False|False|True
7364|False|False|False|True
7365|False|False|True|False
7366|False|True|False|True
7367|False|False|False|False
7368|False|False|True|True
7369|False|False|False|False
7370|False|False|False|True
7371|False|False|False|True
7372|False|True|True|True
7373|False|True|False|True
7374|True|True|False|False
7375|False|True|False|False
7376|False|False|False|False
7377|True|False|False|False
7378|False|False|False|False
7379|False|False|False|False
7380|False|False|False|True
7381|False|False|False|False
7382|True|True|False|False
7383|False|False|False|False
7384|False|False|False|True
7385|False|True|False|True
7386|False|False|False|True
7387|False|False|False|True
7388|False|False|False|False
7389|False|False|False|True
7390|False|True|False|False
7391|True|True|False|False
7392|True|False|False|False
7393|False|False|False|False
7394|False|False|False|False
7395|False|False|False|False
7396|False|False|False|False
7397|False|True|False|False
7398|False|True|False|False
7399|False|False|False|False
7400|False|False|False|False
7401|False|False|True|True
7402|False|False|False|False
7403|False|False|False|True
7404|False|False|False|False
7405|False|False|False|False
7406|False|False|False|False
7407|False|False|False|True
7408|False|False|False|True
7409|True|False|False|True
7410|False|False|False|True
7411|False|False|False|True
7412|False|False|False|False
7413|False|False|False|False
7414|False|False|True|True
7415|False|False|False|False
7416|False|False|False|False
7417|False|False|False|False
7418|False|False|False|False
7419|False|False|False|False
7420|True|False|False|False
7421|False|False|False|False
7422|True|False|False|False
7423|True|False|False|False
7424|False|False|False|False
7425|True|False|False|False
7426|True|False|False|False
7427|True|False|False|False
7428|False|False|False|False
7429|False|False|False|False
7430|False|False|False|False
7431|False|False|False|False
7432|False|False|False|False
7433|False|False|False|False
7434|False|False|False|False
7435|True|False|False|False
7436|False|False|False|False
7437|False|False|False|False
7438|False|False|False|False
7439|False|False|False|False
7440|False|False|False|False
7441|False|False|False|False
7442|False|False|False|False
7443|False|False|False|False
7444|False|False|False|False
7445|True|False|False|False
7446|True|False|False|False
7447|False|False|False|False
7448|False|False|False|False
7449|True|False|False|False
7450|False|False|False|False
7451|False|False|False|False
7452|False|True|False|False
7453|False|False|False|False
7454|False|False|False|False
7455|True|False|False|False
7456|True|False|False|False
7457|True|False|False|False
7458|True|False|False|False
7459|False|False|False|False
7460|False|False|False|False
7461|False|False|False|False
7462|True|False|False|False
7463|False|False|False|False
7464|True|False|False|False
7465|True|True|False|False
7466|False|False|False|False
7467|True|False|False|False
7468|True|True|False|False
7469|True|False|False|False
7470|True|False|False|False
7471|True|False|False|False
7472|True|True|False|False
7473|False|False|False|False
7474|False|False|False|False
7475|False|False|False|False
7476|False|False|False|False
7477|False|False|False|False
7478|True|False|False|False
7479|True|False|False|False
7480|False|False|False|False
7481|False|False|False|False
7482|False|False|False|False
7483|False|False|False|False
7484|False|True|False|False
7485|False|False|False|False
7486|False|True|False|False
7487|False|False|False|False
7488|False|True|False|False
7489|False|False|False|False
7490|False|True|False|False
7491|False|False|False|False
7492|True|False|False|False
7493|True|False|False|False
7494|True|False|False|False
7495|True|False|False|False
7496|False|False|False|False
7497|False|False|False|False
7498|True|False|False|False
7499|False|False|False|False
7500|False|False|False|False
7501|False|False|False|False
7502|False|False|False|False
7503|False|False|False|False
7504|False|False|False|False
7505|False|False|False|False
7506|False|False|False|False
7507|False|False|False|False
7508|False|False|False|False
7509|False|False|False|False
7510|False|False|False|False
7511|True|True|False|False
7512|True|False|False|False
7513|False|False|False|False
7514|True|False|False|False
7515|False|False|False|False
7516|False|False|False|False
7517|False|False|False|False
7518|False|False|False|False
7519|False|False|False|False
7520|False|False|False|False
7521|False|False|False|False
7522|False|False|False|False
7523|True|False|False|False
7524|True|False|False|False
7525|False|False|False|False
7526|False|False|False|False
7527|False|False|False|False
7528|False|False|False|True
7529|False|False|False|True
7530|False|False|False|True
7531|False|False|False|True
7532|False|False|False|False
7533|False|False|False|True
7534|False|False|False|True
7535|False|False|False|True
7536|False|False|False|True
7537|False|False|False|True
7538|False|True|False|True
7539|False|False|False|False
7540|False|False|False|False
7541|False|False|False|False
7542|False|False|False|False
7543|False|False|False|False
7544|False|False|False|True
7545|False|False|False|False
7546|False|False|False|True
7547|False|False|False|True
7548|False|False|False|True
7549|False|False|False|False
7550|False|False|False|True
7551|False|False|False|True
7552|False|False|False|True
7553|False|False|False|False
7554|False|True|False|True
7555|False|False|False|False
7556|False|True|False|False
7557|False|False|False|True
7558|False|False|False|True
7559|False|False|False|True
7560|False|False|False|True
7561|False|False|False|True
7562|True|False|False|True
7563|False|False|False|True
7564|False|False|False|True
7565|False|False|False|True
7566|False|False|False|False
7567|False|True|False|True
7568|False|False|False|False
7569|False|True|False|False
7570|False|False|False|False
7571|False|False|False|False
7572|False|False|False|False
7573|False|False|False|False
7574|False|False|False|False
7575|False|False|False|False
7576|False|False|False|False
7577|False|False|False|False
7578|False|False|False|True
7579|False|False|False|True
7580|False|False|False|True
7581|False|False|False|False
7582|False|False|False|True
7583|False|False|False|True
7584|False|False|False|False
7585|False|False|False|True
7586|False|False|False|False
7587|False|False|False|True
7588|False|False|False|False
7589|False|False|False|True
7590|False|False|False|True
7591|False|False|False|True
7592|False|False|False|False
7593|False|False|False|True
7594|False|False|False|False
7595|False|False|False|False
7596|False|False|False|False
7597|False|False|False|True
7598|False|False|False|False
7599|False|False|False|False
7600|False|False|False|False
7601|False|False|False|True
7602|False|False|False|False
7603|False|False|False|False
7604|False|False|False|False
7605|False|False|False|False
7606|False|False|False|False
7607|False|False|False|False
7608|False|False|False|False
7609|False|False|False|False
7610|False|False|False|False
7611|False|False|False|False
7612|False|False|False|False
7613|False|False|False|False
7614|False|False|False|False
7615|True|False|False|False
7616|False|False|False|False
7617|True|False|False|False
7618|False|False|False|False
7619|False|False|False|False
7620|False|False|False|False
7621|False|False|False|False
7622|False|False|False|False
7623|False|False|False|False
7624|True|False|False|False
7625|False|False|False|False
7626|False|False|False|False
7627|False|False|False|False
7628|False|False|False|False
7629|False|False|False|False
7630|False|False|False|False
7631|False|False|False|False
7632|False|False|False|False
7633|False|False|False|False
7634|False|False|False|False
7635|False|True|False|False
7636|False|True|False|False
7637|False|False|False|True
7638|False|False|False|False
7639|False|False|False|False
7640|False|False|False|False
7641|False|False|False|False
7642|False|False|False|False
7643|False|True|False|False
7644|False|False|False|False
7645|False|False|False|False
7646|True|False|False|False
7647|True|False|False|False
7648|False|False|False|False
7649|False|False|False|False
7650|False|False|False|False
7651|False|False|False|False
7652|False|False|False|False
7653|False|False|False|False
7654|False|False|False|False
7655|True|False|False|False
7656|False|False|False|False
7657|True|False|False|False
7658|False|False|False|False
7659|False|False|False|False
7660|False|False|False|False
7661|False|False|False|False
7662|False|False|False|False
7663|False|False|False|False
7664|False|False|False|False
7665|False|False|False|False
7666|False|False|False|False
7667|False|False|False|False
7668|False|False|False|False
7669|False|False|False|False
7670|False|False|False|False
7671|False|False|False|False
7672|False|False|False|False
7673|False|False|False|False
7674|False|False|False|False
7675|False|False|False|False
7676|False|False|False|False
7677|False|False|False|False
7678|False|False|False|False
7679|False|False|False|False
7680|False|False|False|False
7681|False|False|False|False
7682|False|False|False|False
7683|False|False|False|False
7684|False|False|False|False
7685|False|False|False|False
7686|False|False|False|False
7687|False|False|False|False
7688|False|False|False|False
7689|False|True|False|False
7690|False|True|False|False
7691|True|True|False|False
7692|False|True|False|False
7693|False|False|False|False
7694|False|False|False|False
7695|True|False|False|False
7696|False|False|False|False
7697|False|False|False|False
7698|False|True|False|False
7699|True|True|False|False
7700|True|False|False|False
7701|False|True|False|False
7702|False|True|False|False
7703|False|False|False|False
7704|False|True|False|False
7705|False|False|False|False
7706|False|False|False|False
7707|False|False|False|False
7708|False|False|False|False
7709|False|False|True|False
7710|False|False|False|False
7711|False|False|False|False
7712|False|False|False|False
7713|False|False|True|False
7714|False|False|False|False
7715|False|False|False|False
7716|False|False|False|False
7717|False|False|False|False
7718|False|False|False|False
7719|False|False|False|False
7720|False|False|False|False
7721|False|False|False|False
7722|False|True|False|False
7723|False|True|False|False
7724|False|False|False|False
7725|False|False|False|False
7726|False|False|False|False
7727|False|False|False|False
7728|False|False|False|False
7729|False|False|False|False
7730|False|False|False|False
7731|False|True|False|False
7732|False|True|False|False
7733|False|False|False|False
7734|False|False|False|False
7735|False|False|False|False
7736|False|False|False|False
7737|False|True|False|False
7738|False|True|False|False
7739|False|False|False|False
7740|False|False|False|False
7741|False|False|False|False
7742|False|False|False|False
7743|False|True|False|False
7744|False|True|False|False
7745|True|True|False|False
7746|True|True|False|False
7747|False|True|False|False
7748|False|True|False|False
7749|False|False|False|False
7750|True|False|False|False
7751|True|False|False|False
7752|False|False|False|False
7753|False|False|False|False
7754|False|False|False|False
7755|False|False|False|False
7756|False|True|True|False
7757|False|True|True|False
7758|False|True|True|False
7759|False|False|False|False
7760|False|False|False|False
7761|False|False|False|False
7762|False|True|False|False
7763|False|True|False|False
7764|False|False|False|False
7765|False|False|False|False
7766|False|False|False|False
7767|False|False|True|False
7768|False|True|True|False
7769|False|False|False|False
7770|False|False|False|False
7771|False|False|False|False
7772|False|False|False|False
7773|False|False|False|False
7774|False|True|False|False
7775|False|False|False|False
7776|False|False|False|False
7777|False|True|False|False
7778|False|False|False|False
7779|False|True|False|False
7780|False|False|False|False
7781|False|True|False|False
7782|True|True|False|False
7783|False|True|False|False
7784|False|False|False|False
7785|True|True|False|False
7786|False|True|False|False
7787|False|False|False|False
7788|False|False|False|False
7789|False|False|False|False
7790|False|True|False|False
7791|False|True|True|False
7792|False|True|False|False
7793|False|False|False|False
7794|False|False|False|False
7795|False|False|False|False
7796|False|False|False|False
7797|False|False|False|False
7798|False|False|False|False
7799|False|True|False|False
7800|False|False|False|False
7801|True|False|False|False
7802|False|False|False|False
7803|False|False|False|False
7804|True|False|False|False
7805|False|False|False|False
7806|False|False|False|False
7807|False|False|False|False
7808|False|False|False|False
7809|False|False|False|False
7810|False|False|False|False
7811|False|False|False|False
7812|False|False|False|False
7813|False|False|False|False
7814|False|False|False|False
7815|False|False|False|False
7816|False|False|False|False
7817|False|False|False|False
7818|False|False|False|False
7819|False|False|False|False
7820|False|False|False|False
7821|False|True|False|False
7822|False|True|True|False
7823|True|True|False|False
7824|False|True|False|False
7825|False|False|False|False
7826|False|False|False|False
7827|False|False|False|False
7828|False|False|True|False
7829|False|False|False|False
7830|False|False|False|False
7831|False|False|False|False
7832|False|False|False|False
7833|False|False|False|False
7834|False|False|False|False
7835|False|False|False|False
7836|False|False|False|False
7837|False|False|False|False
7838|False|False|False|False
7839|False|False|False|False
7840|False|False|False|False
7841|False|False|False|False
7842|False|False|False|False
7843|False|False|False|False
7844|False|False|False|False
7845|False|False|False|False
7846|False|False|False|False
7847|False|False|False|False
7848|False|True|False|False
7849|False|False|False|False
7850|False|False|False|False
7851|False|False|False|False
7852|False|False|False|False
7853|False|False|False|False
7854|False|False|False|False
7855|False|False|False|False
7856|False|False|False|False
7857|False|False|False|False
7858|False|False|False|False
7859|False|True|False|False
7860|False|False|False|False
7861|False|True|False|False
7862|False|False|False|False
7863|False|True|False|False
7864|False|True|False|False
7865|False|False|False|False
7866|False|False|False|False
7867|False|False|False|False
7868|False|False|False|False
7869|False|False|False|False
7870|True|True|False|False
7871|False|True|False|False
7872|False|False|False|False
7873|False|True|True|False
7874|False|False|True|False
7875|False|True|True|False
7876|True|True|False|False
7877|False|False|False|True
7878|False|False|False|True
7879|False|False|False|True
7880|False|True|False|True
7881|False|True|False|False
7882|False|True|False|True
7883|False|True|False|False
7884|False|True|True|False
7885|False|True|False|False
7886|False|True|False|False
7887|False|True|False|True
7888|False|True|False|True
7889|False|False|False|False
7890|False|False|False|False
7891|True|True|False|False
7892|False|True|False|False
7893|False|True|False|False
7894|False|True|False|True
7895|False|False|False|False
7896|False|False|False|False
7897|True|False|False|False
7898|False|False|False|False
7899|False|False|False|False
7900|False|False|False|False
7901|False|False|False|False
7902|False|False|False|False
7903|False|True|False|False
7904|True|False|False|False
7905|True|False|False|False
7906|True|False|False|False
7907|True|True|False|False
7908|True|False|False|False
7909|True|True|False|True
7910|False|False|False|False
7911|True|True|False|False
7912|True|False|False|False
7913|False|False|False|False
7914|False|False|False|True
7915|True|True|False|False
7916|True|True|False|True
7917|False|False|False|False
7918|False|False|False|False
7919|False|False|False|False
7920|False|True|False|False
7921|True|True|False|False
7922|False|False|False|False
7923|False|False|False|False
7924|False|True|False|False
7925|False|False|False|False
7926|False|True|False|False
7927|False|True|False|False
7928|False|True|False|False
7929|False|False|True|False
7930|False|False|False|False
7931|False|True|True|False
7932|False|True|False|False
7933|False|False|False|False
7934|False|False|False|False
7935|False|True|False|False
7936|False|False|False|False
7937|False|False|False|False
7938|False|True|True|False
7939|False|True|False|False
7940|False|False|False|False
7941|False|False|False|False
7942|False|False|False|False
7943|False|False|True|False
7944|False|False|False|False
7945|False|False|False|False
7946|False|False|False|False
7947|False|False|False|False
7948|False|False|False|False
7949|False|False|False|False
7950|False|False|False|False
7951|False|False|False|False
7952|False|False|False|False
7953|False|False|False|False
7954|False|False|False|False
7955|False|False|False|False
7956|False|True|False|False
7957|False|False|False|False
7958|False|False|False|False
7959|False|False|False|False
7960|False|False|False|False
7961|False|False|False|False
7962|False|True|False|False
7963|True|True|False|False
7964|False|True|True|False
7965|False|True|False|False
7966|False|False|False|False
7967|True|True|False|False
7968|True|True|False|False
7969|True|True|False|False
7970|False|False|False|False
7971|False|False|False|False
7972|False|True|False|False
7973|False|True|False|False
7974|False|False|False|False
7975|False|False|True|False
7976|False|True|False|False
7977|False|False|False|False
7978|False|True|False|False
7979|False|True|True|False
7980|False|True|False|False
7981|False|True|False|False
7982|False|True|False|False
7983|False|False|False|False
7984|False|False|False|False
7985|False|False|False|False
7986|True|False|False|False
7987|False|False|False|False
7988|True|True|False|False
7989|True|False|False|False
7990|False|False|False|False
7991|False|False|False|False
7992|False|False|False|False
7993|False|False|False|False
7994|False|True|False|False
7995|False|False|False|False
7996|False|False|False|False
7997|False|False|False|False
7998|True|False|False|False
7999|True|False|False|False
8000|True|False|False|False
8001|True|False|False|False
8002|False|True|False|False
8003|False|True|True|False
8004|False|True|False|False
8005|False|False|False|False
8006|False|False|False|False
8007|True|False|False|False
8008|True|False|False|False
8009|True|True|False|False
8010|False|False|False|False
8011|False|False|False|False
8012|False|True|False|False
8013|False|True|True|False
8014|False|False|False|False
8015|True|True|False|False
8016|False|True|False|False
8017|False|True|False|False
8018|True|False|False|False
8019|True|False|False|False
8020|False|False|False|False
8021|True|False|False|False
8022|False|False|False|False
8023|True|False|False|False
8024|False|False|False|False
8025|False|False|False|False
8026|True|False|False|False
8027|False|False|False|False
8028|False|False|False|False
8029|True|False|False|False
8030|False|False|False|False
8031|False|False|False|False
8032|False|False|False|False
8033|True|False|False|False
8034|True|False|False|False
8035|True|True|False|False
8036|False|False|False|False
8037|False|False|True|False
8038|False|False|True|False
8039|False|False|False|False
8040|False|False|False|False
8041|True|True|False|False
8042|False|False|False|False
8043|False|False|False|False
8044|False|False|False|False
8045|False|False|False|False
8046|False|True|False|False
8047|True|False|False|False
8048|True|False|False|False
8049|True|False|False|False
8050|False|False|False|False
8051|False|False|False|False
8052|True|False|False|False
8053|False|False|False|False
8054|True|False|False|False
8055|False|False|False|False
8056|False|False|False|False
8057|False|False|False|False
8058|True|True|False|False
8059|False|False|False|False
8060|False|False|False|False
8061|False|False|False|False
8062|False|False|False|False
8063|False|False|False|False
8064|False|False|False|False
8065|False|False|False|False
8066|False|False|False|False
8067|False|False|False|False
8068|False|False|False|False
8069|False|False|False|False
8070|False|False|False|False
8071|False|False|False|False
8072|False|False|False|False
8073|False|False|True|False
8074|False|False|True|False
8075|False|False|False|False
8076|False|True|False|False
8077|False|False|False|False
8078|False|True|False|False
8079|True|True|False|False
8080|True|False|False|False
8081|False|True|False|False
8082|True|False|False|False
8083|False|False|False|False
8084|False|False|False|False
8085|False|False|False|False
8086|False|False|False|False
8087|False|False|False|False
8088|False|False|False|False
8089|False|False|False|False
8090|False|False|True|False
8091|False|True|True|False
8092|False|True|False|False
8093|False|False|False|False
8094|False|False|False|False
8095|False|False|False|False
8096|False|False|False|False
8097|False|False|False|False
8098|False|False|False|False
8099|False|False|False|False
8100|True|True|False|False
8101|True|True|False|False
8102|True|True|False|False
8103|True|False|False|False
8104|False|True|False|False
8105|True|False|False|False
8106|False|True|False|False
8107|False|True|False|False
8108|True|True|False|True
8109|True|True|False|False
8110|True|True|False|False
8111|False|False|False|False
8112|False|False|False|False
8113|False|False|False|False
8114|False|True|False|False
8115|False|False|False|False
8116|False|False|False|False
8117|False|False|False|False
8118|False|False|False|False
8119|False|False|False|False
8120|False|False|False|False
8121|False|False|False|False
8122|True|False|False|False
8123|False|False|False|False
8124|True|True|False|False
8125|False|False|False|False
8126|False|False|False|False
8127|False|True|False|False
8128|False|False|False|False
8129|False|False|False|False
8130|False|False|True|False
8131|False|False|True|False
8132|False|False|True|False
8133|False|False|False|False
8134|False|False|False|False
8135|True|False|False|False
8136|False|True|False|False
8137|True|False|False|False
8138|True|False|False|False
8139|True|False|False|False
8140|True|False|False|False
8141|False|False|False|False
8142|False|False|False|False
8143|False|False|False|False
8144|True|False|False|False
8145|False|False|False|False
8146|True|False|False|False
8147|False|False|False|False
8148|False|False|False|False
8149|False|False|False|False
8150|True|False|False|False
8151|True|False|False|False
8152|True|False|False|False
8153|False|False|False|False
8154|False|False|False|False
8155|True|False|False|False
8156|True|False|False|False
8157|False|False|False|False
8158|False|False|False|False
8159|False|False|False|False
8160|False|False|False|False
8161|True|False|False|False
8162|False|False|False|False
8163|False|False|False|False
8164|True|True|False|False
8165|False|False|False|False
8166|False|False|False|False
8167|False|False|False|False
8168|False|False|False|False
8169|False|False|False|False
8170|False|False|False|False
8171|True|False|False|False
8172|True|False|False|False
8173|False|False|False|False
8174|False|False|False|False
8175|False|False|False|True
8176|False|True|False|False
8177|False|False|False|False
8178|False|True|False|False
8179|False|True|False|False
8180|False|False|False|False
8181|False|False|False|False
8182|False|True|False|False
8183|False|True|False|False
8184|False|True|False|False
8185|False|True|False|False
8186|False|True|False|False
8187|False|True|False|False
8188|False|True|False|True
8189|False|True|True|True
8190|False|True|False|False
8191|False|True|False|False
8192|False|True|False|False
8193|False|True|False|True
8194|False|True|False|False
8195|False|True|False|False
8196|False|True|False|True
8197|False|True|False|True
8198|False|True|True|True
8199|False|True|False|True
8200|False|True|True|False
8201|False|True|False|False
8202|False|True|False|True
8203|False|True|False|True
8204|False|True|False|False
8205|False|True|False|False
8206|False|True|False|False
8207|False|True|False|False
8208|False|True|False|False
8209|False|True|False|True
8210|False|False|False|True
8211|False|False|False|False
8212|False|False|False|False
8213|False|False|False|False
8214|False|False|False|False
8215|False|True|False|False
8216|False|False|False|True
8217|False|False|False|True
8218|False|False|False|True
8219|True|True|False|False
8220|False|False|False|True
8221|False|True|False|False
8222|False|False|False|False
8223|True|True|False|True
8224|False|False|False|False
8225|False|False|False|False
8226|False|False|False|False
8227|False|False|False|False
8228|False|True|False|False
8229|True|False|False|False
8230|False|False|False|False
8231|False|False|False|False
8232|False|False|False|False
8233|False|False|False|False
8234|False|False|False|False
8235|False|False|False|False
8236|True|True|False|False
8237|True|False|False|False
8238|False|False|False|False
8239|False|False|False|False
8240|False|False|False|False
8241|False|False|False|False
8242|False|False|False|False
8243|False|False|False|False
8244|False|False|False|False
8245|False|False|False|False
8246|False|False|False|False
8247|False|False|False|False
8248|False|False|False|False
8249|False|False|False|False
8250|False|False|False|False
8251|False|False|False|False
8252|False|False|False|False
8253|False|False|False|False
8254|False|False|False|False
8255|False|False|False|False
8256|False|False|False|False
8257|False|False|False|False
8258|False|True|False|False
8259|False|False|False|False
8260|False|False|False|False
8261|False|False|False|False
8262|False|False|False|False
8263|True|False|False|False
8264|False|True|False|False
8265|False|False|False|False
8266|False|False|False|False
8267|False|False|False|False
8268|False|False|False|False
8269|True|True|False|False
8270|True|True|False|True
8271|False|False|False|False
8272|False|False|False|False
8273|False|False|False|False
8274|False|False|False|False
8275|False|True|False|False
8276|False|False|False|False
8277|False|True|False|False
8278|True|False|False|False
8279|False|True|False|False
8280|False|True|False|False
8281|False|False|False|False
8282|False|False|False|False
8283|False|True|False|False
8284|False|False|False|False
8285|False|True|False|False
8286|False|False|False|False
8287|True|True|False|False
8288|True|True|False|False
8289|True|False|False|False
8290|False|False|False|False
8291|False|True|False|False
8292|True|False|False|False
8293|True|False|False|False
8294|True|False|False|False
8295|True|False|False|False
8296|False|False|False|False
8297|False|False|False|False
8298|True|False|False|False
8299|False|False|False|False
8300|True|False|False|False
8301|False|False|False|False
8302|True|False|False|False
8303|False|False|False|False
8304|False|False|False|False
8305|True|False|False|False
8306|False|False|False|False
8307|False|False|False|False
8308|True|False|False|False
8309|False|False|False|False
8310|False|False|False|False
8311|True|True|False|True
8312|False|False|False|False
8313|False|False|False|True
8314|False|True|False|True
8315|False|True|False|True
8316|False|False|False|True
8317|True|True|False|False
8318|False|True|False|True
8319|False|True|False|True
8320|False|True|False|True
8321|False|False|False|True
8322|False|True|False|True
8323|False|True|False|True
8324|False|True|False|True
8325|False|True|True|True
8326|False|True|False|True
8327|False|True|False|True
8328|False|True|False|True
8329|True|True|False|True
8330|False|True|False|True
8331|True|True|False|True
8332|False|True|False|True
8333|False|False|False|False
8334|False|True|False|True
8335|False|False|False|True
8336|False|True|False|False
8337|False|True|False|True
8338|False|False|False|True
8339|False|True|False|True
8340|False|False|False|False
8341|False|False|False|True
8342|False|False|False|True
8343|False|True|False|True
8344|False|True|False|True
8345|False|True|False|True
8346|False|False|False|True
8347|False|True|False|True
8348|False|False|False|False
8349|True|False|False|False
8350|False|False|False|False
8351|False|False|False|False
8352|False|False|False|False
